x,y,forcing,solution,residual
4.6387579025661791,0,-0.10954685078080995,-0.013889255825490042,3.7910852235256698e-10
4.6633015951723493,0,-0.25884436044888676,-0.0095670858091272473,1.2799367121729688e-10
4.6878452877785195,0,-0.33091676060168973,-0.0048772580504032178,2.3473994970046874e-10
4.7123889803846897,0,-0.3298116125236798,-3.0529458786157223e-17,-3.9282443964339109e-10
4.7369326729908598,0,-0.29332969839705242,0.004877258050403164,-2.0879242779159313e-11
4.76147636559703,0,-0.27121755304832623,0.0095670858091271901,2.6967594823901209e-11
4.7860200582032002,0,-0.29753204744982464,0.013889255825490002,1.0596634680837269e-10
4.8105637508093704,0,-0.37200636221176625,0.017677669529663619,-1.9905893600125069e-10
4.8351074434155406,0,-0.46035012753462978,0.02078674030756358,7.0519257100443156e-11
4.8596511360217116,0,-0.51314944425775066,0.023096988312782195,-1.5558376809110541e-10
4.8841948286278818,0,-0.49296137540140517,0.024519632010080783,-5.4315518749348257e-10
4.908738521234052,0,-0.39478178834936928,0.025000000000000015,1.2285383821364348e-10
4.9332822138402221,0,-0.24870041190543052,0.024519632010080779,-4.9066911644857214e-10
4.9578259064463923,0,-0.10328343151364522,0.023096988312782188,-1.6240397915368021e-11
4.9823695990525625,0,0.0012086968306891377,0.020786740307563664,2.014827193974611e-10
5.0069132916587327,0,0.054965528038143419,0.01767766952966374,6.9840300209733641e-11
5.0314569842649028,0,0.083619299232177702,0.013889255825490133,4.9490977982458162e-10
5.056000676871073,0,0.13269410449991731,0.0095670858091273427,3.4197639164901261e-10
5.0805443694772432,0,0.23927327004439913,0.0048772580504033193,-8.837197640332306e-11
5.1050880620834143,0,0.40592096813656231,-4.5118766622418485e-17,-3.2520047765771665e-10
5.1296317546895844,0,0.59137698170948416,-0.004877258050403236,-3.7521175055843514e-10
5.1541754472957546,0,0.72436469122768676,-0.0095670858091272577,-1.5871803871192469e-10
5.1787191399019248,0,0.7351128697231275,-0.01388925582549006,-8.3492435187793035e-11
5.203262832508095,0,0.58984822879641952,-0.017677669529663674,-2.9464064521533828e-10
5.2278065251142651,0,0.31133867053122677,-0.020786740307563611,-1.367684854258755e-10
5.2523502177204353,0,-0.02525913711151076,-0.02309698831278215,2.0791793287067151e-10
5.2768939103266055,0,-0.32043608822872638,-0.024519632010080752,-6.7410410586887792e-11
5.3014376029327757,0,-0.49010099512252836,-0.025000000000000001,-5.5185944702884626e-10
5.3259812955389458,0,-0.49927882309371008,-0.024519632010080779,2.8613889035966622e-11
5.350524988145116,0,-0.37462913342200127,-0.023096988312782219,3.4019781436356311e-10
5.3750686807512871,0,-0.19038699870520676,-0.020786740307563611,2.6378571549301455e-10
5.3996123733574573,0,-0.034422955622689905,-0.017677669529663671,1.6587939355439119e-10
5.4241560659636274,0,0.030046674981993357,-0.013889255825490048,-5.7468167724561425e-10
5.4486997585697976,0,-0.010013004395975467,-0.009567085809127256,1.7415041630997052e-10
5.4732434511759678,0,-0.11558391374859181,-0.0048772580504032256,2.9698973835756703e-10
5.497787143782138,0,-0.21729340350605297,-3.7046174489549085e-17,-5.8849064510368976e-11
5.5223308363883081,0,-0.24997197784527861,0.0048772580504031571,-1.7772769367319086e-10
5.5468745289944783,0,-0.18388333975876978,0.0095670858091271814,-7.1851830041325115e-11
5.5714182216006485,0,-0.038434462068820091,0.013889255825489995,-3.9483347147317716e-10
5.5959619142068187,0,0.12747038478546896,0.017677669529663612,8.7832519035657697e-12
5.6205056068129888,0,0.24348397539829769,0.020786740307563577,-5.9198534962945359e-11
5.6450492994191599,0,0.26103730704303091,0.023096988312782195,-3.1473640360601962e-10
5.6695929920253301,0,0.1763641451933744,0.024519632010080779,1.4236833933978232e-10
5.6941366846315002,0,0.032850625406165262,0.025000000000000015,1.6674980840569731e-10
5.7186803772376704,0,-0.098203697482084767,0.024519632010080773,-3.4922023606220876e-10
5.7432240698438406,0,-0.14948210144862811,0.023096988312782198,-2.8112817629377673e-10
5.7677677624500108,0,-0.087620912775670926,0.020786740307563667,-2.5661754665673442e-10
5.7923114550561809,0,0.072259793085189997,0.01767766952966375,6.3525157356636441e-12
5.8168551476623511,0,0.27374115360420787,0.013889255825490141,-5.876649167291248e-11
5.8413988402685213,0,0.44426150008970078,0.0095670858091273497,-4.6169723599831514e-10
5.8659425328746915,0,0.52635733455303191,0.0048772580504033262,2.934401610588111e-10
5.8904862254808616,0,0.50062259342629478,1.4083914583947697e-16,-1.9570178810823791e-10
5.9150299180870327,0,0.3903167884339247,-0.0048772580504032282,2.4584889679601929e-10
5.9395736106932029,0,0.24652441573285788,-0.0095670858091272491,2.9001800960770652e-11
5.9641173032993731,0,0.12206124937630589,-0.013889255825490049,3.3071803628992313e-10
5.9886609959055432,0,0.047416945141035893,-0.017677669529663667,-4.4649950403652383e-11
6.0132046885117134,0,0.020444835226075181,-0.020786740307563608,5.15744391638151e-11
6.0377483811178836,0,0.014093881727895052,-0.023096988312782139,1.1228440399690953e-10
6.0622920737240538,0,-0.0029939705962553353,-0.024519632010080748,-2.4464880121755073e-10
6.0868357663302239,0,-0.044860189377609196,-0.025000000000000001,-2.3359390810551162e-11
6.1113794589363941,0,-0.097796111340104325,-0.024519632010080779,3.8913813837915256e-10
6.1359231515425643,0,-0.12715414249473414,-0.023096988312782212,2.0730409056035626e-10
6.1604668441487354,0,-0.097941398677019564,-0.020786740307563608,-1.6755163922965721e-10
6.1850105367549055,0,0.0021002977106657217,-0.017677669529663681,7.7320538860448096e-11
6.2095542293610757,0,0.15009878144466432,-0.013889255825490053,-2.9958752145731182e-10
6.2340979219672459,0,0.29421999058275083,-0.0095670858091272577,-6.5299987639377832e-12
6.2586416145734161,0,0.37643888695720068,-0.0048772580504032291,8.493622472016682e-11
0,0.00048057374306664791,0.31616598994835921,-5.5670105957743141e-06,3.2968572316605105e-11
0.024543692606170259,0.00048057374306664791,0.20012064597061607,0.0048509312435458972,-9.3132446199462038e-11
